video_name,left_pupil,right_pupil,gaze_direction,label
C0005.MP4,"(802, 461)","(1016, 465)",right,Med penna_Finger-test
C0005.MP4,"(802, 461)","(1016, 464)",right,Med penna_Finger-test
C0005.MP4,"(801, 460)","(1016, 464)",right,Med penna_Finger-test
C0005.MP4,"(801, 460)","(1016, 464)",right,Med penna_Finger-test
C0005.MP4,"(801, 460)","(1017, 465)",right,Med penna_Finger-test
C0005.MP4,"(802, 461)","(1016, 465)",right,Med penna_Finger-test
C0005.MP4,"(800, 460)","(1015, 463)",right,Med penna_Finger-test
C0005.MP4,"(801, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(802, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(800, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(801, 460)","(1015, 462)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1014, 465)",right,Med penna_Finger-test
C0005.MP4,"(800, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(800, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(800, 460)","(1015, 464)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1015, 463)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1016, 465)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1015, 465)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1016, 465)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1016, 466)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1017, 465)",right,Med penna_Finger-test
C0005.MP4,"(802, 462)","(1016, 466)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1016, 467)",right,Med penna_Finger-test
C0005.MP4,"(802, 461)","(1017, 466)",right,Med penna_Finger-test
C0005.MP4,"(801, 461)","(1016, 465)",right,Med penna_Finger-test
C0005.MP4,"(800, 461)","(1017, 465)",right,Med penna_Finger-test
C0005.MP4,"(802, 462)","(1017, 466)",right,Med penna_Finger-test
C0005.MP4,"(801, 462)","(1017, 467)",right,Med penna_Finger-test
C0005.MP4,"(801, 462)","(1018, 467)",right,Med penna_Finger-test
C0005.MP4,"(802, 463)","(1017, 467)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 468)",right,Med penna_Finger-test
C0005.MP4,"(802, 463)","(1018, 468)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 467)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 467)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 466)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 466)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 467)",right,Med penna_Finger-test
C0005.MP4,"(804, 462)","(1018, 466)",right,Med penna_Finger-test
C0005.MP4,"(803, 463)","(1018, 466)",right,Med penna_Finger-test
C0005.MP4,"(804, 461)","(1018, 465)",right,Med penna_Finger-test
C0005.MP4,"(804, 462)","(1019, 465)",right,Med penna_Finger-test
C0005.MP4,"(804, 461)","(1019, 464)",right,Med penna_Finger-test
C0005.MP4,"(805, 461)","(1019, 464)",right,Med penna_Finger-test
C0005.MP4,"(805, 462)","(1019, 464)",right,Med penna_Finger-test
C0005.MP4,"(806, 462)","(1019, 465)",right,Med penna_Finger-test
C0005.MP4,"(806, 462)","(1021, 465)",right,Med penna_Finger-test
C0005.MP4,"(806, 462)","(1020, 464)",right,Med penna_Finger-test
C0005.MP4,"(806, 462)","(1021, 463)",right,Med penna_Finger-test
C0005.MP4,"(807, 462)","(1021, 463)",right,Med penna_Finger-test
C0005.MP4,"(807, 462)","(1021, 464)",right,Med penna_Finger-test
C0005.MP4,"(807, 462)","(1021, 463)",right,Med penna_Finger-test
C0005.MP4,"(807, 462)","(1021, 463)",right,Med penna_Finger-test
C0005.MP4,"(808, 461)","(1021, 463)",right,Med penna_Finger-test
C0005.MP4,"(808, 461)","(1022, 463)",right,Med penna_Finger-test
C0005.MP4,"(809, 462)","(1022, 464)",right,Med penna_Finger-test
C0005.MP4,"(808, 462)","(1022, 465)",right,Med penna_Finger-test
C0005.MP4,"(809, 463)","(1023, 466)",right,Med penna_Finger-test
C0005.MP4,"(809, 463)","(1023, 465)",right,Med penna_Finger-test
C0005.MP4,"(810, 463)","(1024, 466)",right,Med penna_Finger-test
C0005.MP4,"(810, 462)","(1024, 465)",right,Med penna_Finger-test
C0005.MP4,"(810, 462)","(1024, 464)",right,Med penna_Finger-test
C0005.MP4,"(811, 463)","(1024, 465)",right,Med penna_Finger-test
C0005.MP4,"(810, 464)","(1024, 465)",right,Med penna_Finger-test
C0005.MP4,"(810, 463)","(1024, 466)",right,Med penna_Finger-test
C0005.MP4,"(810, 464)","(1025, 466)",right,Med penna_Finger-test
C0005.MP4,"(811, 464)","(1025, 466)",right,Med penna_Finger-test
C0005.MP4,"(812, 465)","(1026, 467)",right,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1026, 467)",right,Med penna_Finger-test
C0005.MP4,"(812, 465)","(1026, 466)",right,Med penna_Finger-test
C0005.MP4,"(813, 464)","(1027, 466)",center,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1027, 465)",right,Med penna_Finger-test
C0005.MP4,"(812, 465)","(1027, 465)",right,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1028, 464)",center,Med penna_Finger-test
C0005.MP4,"(809, 464)","(1028, 464)",center,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1028, 464)",center,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1028, 463)",center,Med penna_Finger-test
C0005.MP4,"(811, 464)","(1028, 463)",center,Med penna_Finger-test
C0005.MP4,"(812, 463)","(1029, 462)",center,Med penna_Finger-test
C0005.MP4,"(812, 464)","(1029, 462)",center,Med penna_Finger-test
C0005.MP4,"(812, 463)","(1029, 462)",center,Med penna_Finger-test
C0005.MP4,"(812, 463)","(1029, 462)",center,Med penna_Finger-test
C0005.MP4,"(813, 464)","(1030, 462)",center,Med penna_Finger-test
C0005.MP4,"(813, 464)","(1030, 462)",center,Med penna_Finger-test
C0005.MP4,"(813, 464)","(1032, 461)",center,Med penna_Finger-test
C0005.MP4,"(813, 464)","(1032, 461)",center,Med penna_Finger-test
C0005.MP4,"(814, 464)","(1030, 462)",center,Med penna_Finger-test
C0005.MP4,"(814, 465)","(1035, 463)",center,Med penna_Finger-test
C0005.MP4,"(810, 464)","(1036, 464)",center,Med penna_Finger-test
C0005.MP4,"(814, 463)","(1036, 464)",center,Med penna_Finger-test
C0005.MP4,"(814, 463)","(1037, 463)",center,Med penna_Finger-test
C0005.MP4,"(816, 464)","(1037, 463)",center,Med penna_Finger-test
C0005.MP4,"(816, 465)","(1037, 463)",center,Med penna_Finger-test
C0005.MP4,"(815, 465)","(1037, 463)",center,Med penna_Finger-test
C0005.MP4,"(816, 465)","(1038, 464)",center,Med penna_Finger-test
C0005.MP4,"(816, 464)","(1038, 464)",center,Med penna_Finger-test
C0005.MP4,"(816, 465)","(1036, 462)",center,Med penna_Finger-test
C0005.MP4,"(817, 465)","(1039, 464)",center,Med penna_Finger-test
C0005.MP4,"(817, 465)","(1039, 464)",center,Med penna_Finger-test
C0005.MP4,"(817, 465)","(1039, 464)",center,Med penna_Finger-test
C0005.MP4,"(817, 465)","(1039, 464)",center,Med penna_Finger-test
C0005.MP4,"(819, 466)","(1040, 464)",center,Med penna_Finger-test
C0005.MP4,"(819, 466)","(1040, 464)",center,Med penna_Finger-test
C0005.MP4,"(818, 466)","(1039, 465)",center,Med penna_Finger-test
C0005.MP4,"(819, 467)","(1040, 465)",center,Med penna_Finger-test
C0005.MP4,"(820, 467)","(1041, 466)",center,Med penna_Finger-test
C0005.MP4,"(820, 467)","(1041, 466)",center,Med penna_Finger-test
C0005.MP4,"(821, 467)","(1041, 466)",center,Med penna_Finger-test
C0005.MP4,"(821, 467)","(1042, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 467)","(1042, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 467)","(1042, 465)",center,Med penna_Finger-test
C0005.MP4,"(822, 467)","(1041, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(823, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1041, 464)",center,Med penna_Finger-test
C0005.MP4,"(820, 466)","(1041, 464)",center,Med penna_Finger-test
C0005.MP4,"(820, 466)","(1041, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1041, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1041, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1041, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1041, 465)",center,Med penna_Finger-test
C0005.MP4,"(821, 466)","(1042, 465)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1042, 465)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(823, 465)","(1043, 464)",center,Med penna_Finger-test
C0005.MP4,"(823, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(823, 464)","(1043, 464)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1044, 463)",center,Med penna_Finger-test
C0005.MP4,"(825, 464)","(1043, 462)",center,Med penna_Finger-test
C0005.MP4,"(825, 464)","(1043, 462)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1043, 463)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1043, 463)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1043, 463)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1043, 463)",center,Med penna_Finger-test
C0005.MP4,"(824, 464)","(1044, 463)",center,Med penna_Finger-test
C0005.MP4,"(823, 465)","(1043, 463)",center,Med penna_Finger-test
C0005.MP4,"(822, 465)","(1042, 464)",center,Med penna_Finger-test
C0005.MP4,"(822, 466)","(1043, 464)",center,Med penna_Finger-test
C0005.MP4,"(823, 466)","(1043, 465)",center,Med penna_Finger-test
C0005.MP4,"(823, 467)","(1043, 466)",center,Med penna_Finger-test
C0005.MP4,"(824, 467)","(1044, 466)",center,Med penna_Finger-test
C0005.MP4,"(824, 467)","(1044, 466)",center,Med penna_Finger-test
C0005.MP4,"(826, 467)","(1046, 466)",center,Med penna_Finger-test
C0005.MP4,"(827, 466)","(1047, 465)",center,Med penna_Finger-test
C0005.MP4,"(828, 466)","(1048, 466)",center,Med penna_Finger-test
C0005.MP4,"(829, 466)","(1050, 466)",center,Med penna_Finger-test
C0005.MP4,"(828, 466)","(1049, 467)",center,Med penna_Finger-test
C0005.MP4,"(827, 467)","(1048, 467)",center,Med penna_Finger-test
C0005.MP4,"(828, 467)","(1049, 467)",center,Med penna_Finger-test
C0005.MP4,"(829, 466)","(1050, 467)",center,Med penna_Finger-test
C0005.MP4,"(829, 466)","(1050, 466)",center,Med penna_Finger-test
C0005.MP4,"(826, 466)","(1049, 467)",center,Med penna_Finger-test
C0005.MP4,"(827, 468)","(1048, 468)",center,Med penna_Finger-test
C0005.MP4,"(825, 468)","(1047, 469)",center,Med penna_Finger-test
C0005.MP4,"(824, 469)","(1046, 469)",center,Med penna_Finger-test
C0005.MP4,"(823, 469)","(1046, 469)",center,Med penna_Finger-test
C0005.MP4,"(824, 470)","(1046, 470)",center,Med penna_Finger-test
C0005.MP4,"(824, 470)","(1046, 470)",center,Med penna_Finger-test
C0005.MP4,"(823, 471)","(1045, 470)",center,Med penna_Finger-test
C0005.MP4,"(821, 470)","(1045, 471)",center,Med penna_Finger-test
C0005.MP4,"(821, 471)","(1045, 470)",center,Med penna_Finger-test
C0005.MP4,"(821, 471)","(1044, 471)",center,Med penna_Finger-test
C0005.MP4,"(820, 472)","(1044, 472)",center,Med penna_Finger-test
C0005.MP4,"(822, 473)","(1044, 473)",center,Med penna_Finger-test
C0005.MP4,"(820, 471)","(1043, 472)",center,Med penna_Finger-test
C0005.MP4,"(820, 472)","(1043, 472)",center,Med penna_Finger-test
C0005.MP4,"(820, 473)","(1042, 473)",center,Med penna_Finger-test
C0005.MP4,"(818, 473)","(1042, 473)",center,Med penna_Finger-test
C0005.MP4,"(818, 473)","(1041, 473)",center,Med penna_Finger-test
C0005.MP4,"(819, 474)","(1040, 475)",center,Med penna_Finger-test
C0005.MP4,"(817, 474)","(1039, 475)",center,Med penna_Finger-test
C0005.MP4,"(817, 474)","(1039, 475)",center,Med penna_Finger-test
C0005.MP4,"(816, 474)","(1040, 474)",center,Med penna_Finger-test
C0005.MP4,"(817, 477)","(1041, 478)",center,Med penna_Finger-test
C0005.MP4,"(819, 480)","(1039, 481)",center,Med penna_Finger-test
C0005.MP4,"(819, 481)","(1039, 483)",center,Med penna_Finger-test
C0005.MP4,"(818, 480)","(1039, 482)",center,Med penna_Finger-test
C0005.MP4,"(817, 478)","(1040, 479)",center,Med penna_Finger-test
C0005.MP4,"(818, 476)","(1042, 475)",center,Med penna_Finger-test
C0005.MP4,"(817, 475)","(1041, 474)",center,Med penna_Finger-test
C0005.MP4,"(817, 474)","(1042, 473)",center,Med penna_Finger-test
C0005.MP4,"(816, 473)","(1042, 473)",center,Med penna_Finger-test
C0005.MP4,"(816, 474)","(1041, 473)",center,Med penna_Finger-test
C0005.MP4,"(816, 473)","(1042, 473)",center,Med penna_Finger-test
C0005.MP4,"(816, 473)","(1042, 473)",center,Med penna_Finger-test
C0006.MP4,"(764, 485)","(981, 482)",center,Utan penna_Fingertest
C0006.MP4,"(764, 485)","(981, 482)",center,Utan penna_Fingertest
C0006.MP4,"(765, 485)","(982, 482)",center,Utan penna_Fingertest
C0006.MP4,"(765, 484)","(982, 481)",center,Utan penna_Fingertest
C0006.MP4,"(765, 484)","(983, 482)",center,Utan penna_Fingertest
C0006.MP4,"(766, 484)","(983, 482)",center,Utan penna_Fingertest
C0006.MP4,"(767, 484)","(984, 482)",center,Utan penna_Fingertest
C0006.MP4,"(767, 484)","(984, 482)",center,Utan penna_Fingertest
C0006.MP4,"(767, 485)","(985, 482)",center,Utan penna_Fingertest
C0006.MP4,"(768, 485)","(985, 482)",center,Utan penna_Fingertest
C0006.MP4,"(767, 485)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(768, 484)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(768, 485)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(768, 486)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(986, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(986, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(986, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(769, 486)","(985, 483)",center,Utan penna_Fingertest
C0006.MP4,"(770, 486)","(986, 483)",center,Utan penna_Fingertest
C0006.MP4,"(771, 487)","(986, 483)",center,Utan penna_Fingertest
C0006.MP4,"(771, 487)","(987, 484)",center,Utan penna_Fingertest
C0006.MP4,"(771, 487)","(987, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(988, 484)",center,Utan penna_Fingertest
C0006.MP4,"(771, 487)","(987, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 486)","(988, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(988, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 486)","(988, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(989, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(988, 484)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(989, 484)",center,Utan penna_Fingertest
C0006.MP4,"(773, 487)","(989, 485)",center,Utan penna_Fingertest
C0006.MP4,"(772, 487)","(989, 485)",center,Utan penna_Fingertest
C0006.MP4,"(773, 488)","(989, 485)",center,Utan penna_Fingertest
C0006.MP4,"(773, 489)","(989, 485)",center,Utan penna_Fingertest
C0006.MP4,"(773, 489)","(989, 486)",center,Utan penna_Fingertest
C0006.MP4,"(774, 488)","(990, 486)",left,Utan penna_Fingertest
C0006.MP4,"(774, 489)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(774, 489)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(775, 488)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(775, 488)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(775, 488)","(991, 486)",left,Utan penna_Fingertest
C0006.MP4,"(775, 488)","(991, 486)",center,Utan penna_Fingertest
C0006.MP4,"(776, 487)","(992, 485)",left,Utan penna_Fingertest
C0006.MP4,"(777, 487)","(992, 485)",left,Utan penna_Fingertest
C0006.MP4,"(777, 487)","(992, 485)",left,Utan penna_Fingertest
C0006.MP4,"(777, 487)","(992, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(993, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(993, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(993, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(992, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(779, 488)","(993, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(993, 484)",left,Utan penna_Fingertest
C0006.MP4,"(779, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(779, 487)","(993, 485)",left,Utan penna_Fingertest
C0006.MP4,"(779, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 487)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 487)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 487)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 487)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 487)","(996, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 488)","(995, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 487)","(996, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 488)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 487)","(996, 484)",left,Utan penna_Fingertest
C0006.MP4,"(782, 487)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 487)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 488)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 488)","(997, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 488)","(997, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 488)","(998, 484)",left,Utan penna_Fingertest
C0006.MP4,"(784, 487)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 487)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 487)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 487)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 487)","(999, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(999, 484)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(784, 488)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 489)","(997, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 489)","(998, 485)",left,Utan penna_Fingertest
C0006.MP4,"(783, 489)","(997, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 489)","(997, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 489)","(996, 486)",left,Utan penna_Fingertest
C0006.MP4,"(781, 490)","(996, 486)",left,Utan penna_Fingertest
C0006.MP4,"(782, 489)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 489)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(782, 489)","(995, 485)",left,Utan penna_Fingertest
C0006.MP4,"(781, 489)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(781, 489)","(996, 485)",left,Utan penna_Fingertest
C0006.MP4,"(781, 488)","(996, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(781, 488)","(995, 483)",left,Utan penna_Fingertest
C0006.MP4,"(780, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 488)","(995, 484)",left,Utan penna_Fingertest
C0006.MP4,"(780, 487)","(994, 484)",left,Utan penna_Fingertest
C0006.MP4,"(779, 488)","(994, 483)",left,Utan penna_Fingertest
C0006.MP4,"(779, 486)","(993, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 486)","(992, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(992, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(993, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 486)","(992, 484)",left,Utan penna_Fingertest
C0006.MP4,"(778, 487)","(992, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 488)","(992, 483)",left,Utan penna_Fingertest
C0006.MP4,"(777, 488)","(992, 484)",left,Utan penna_Fingertest
C0006.MP4,"(777, 488)","(992, 484)",left,Utan penna_Fingertest
C0006.MP4,"(777, 488)","(991, 484)",left,Utan penna_Fingertest
C0006.MP4,"(776, 487)","(991, 484)",left,Utan penna_Fingertest
C0006.MP4,"(776, 487)","(991, 484)",left,Utan penna_Fingertest
C0006.MP4,"(776, 488)","(991, 484)",left,Utan penna_Fingertest
C0006.MP4,"(776, 487)","(990, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(990, 482)",left,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(990, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 487)","(990, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(991, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(991, 483)",left,Utan penna_Fingertest
C0006.MP4,"(777, 486)","(990, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(991, 483)",left,Utan penna_Fingertest
C0006.MP4,"(776, 485)","(991, 483)",center,Utan penna_Fingertest
C0006.MP4,"(777, 484)","(991, 482)",center,Utan penna_Fingertest
C0006.MP4,"(777, 484)","(991, 483)",center,Utan penna_Fingertest
C0006.MP4,"(777, 484)","(992, 483)",center,Utan penna_Fingertest
C0006.MP4,"(778, 484)","(993, 483)",center,Utan penna_Fingertest
C0006.MP4,"(778, 484)","(993, 483)",left,Utan penna_Fingertest
C0006.MP4,"(778, 484)","(993, 484)",center,Utan penna_Fingertest
C0006.MP4,"(778, 485)","(993, 484)",center,Utan penna_Fingertest
C0006.MP4,"(777, 485)","(994, 485)",center,Utan penna_Fingertest
C0006.MP4,"(778, 485)","(994, 485)",center,Utan penna_Fingertest
C0006.MP4,"(778, 485)","(993, 485)",center,Utan penna_Fingertest
C0006.MP4,"(777, 486)","(994, 485)",center,Utan penna_Fingertest
C0006.MP4,"(777, 485)","(993, 485)",center,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(993, 486)",center,Utan penna_Fingertest
C0006.MP4,"(776, 486)","(992, 485)",center,Utan penna_Fingertest
C0006.MP4,"(775, 485)","(992, 485)",center,Utan penna_Fingertest
C0006.MP4,"(775, 485)","(993, 486)",center,Utan penna_Fingertest
C0006.MP4,"(775, 485)","(993, 486)",center,Utan penna_Fingertest
C0006.MP4,"(775, 485)","(992, 485)",center,Utan penna_Fingertest
C0006.MP4,"(774, 485)","(992, 485)",center,Utan penna_Fingertest
C0006.MP4,"(774, 484)","(992, 486)",center,Utan penna_Fingertest
C0006.MP4,"(774, 485)","(992, 486)",center,Utan penna_Fingertest
C0006.MP4,"(774, 485)","(991, 486)",center,Utan penna_Fingertest
C0006.MP4,"(774, 485)","(991, 485)",center,Utan penna_Fingertest
C0006.MP4,"(772, 485)","(991, 486)",center,Utan penna_Fingertest
C0006.MP4,"(772, 484)","(990, 485)",center,Utan penna_Fingertest
C0006.MP4,"(772, 485)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(771, 485)","(990, 486)",center,Utan penna_Fingertest
C0006.MP4,"(771, 485)","(989, 486)",center,Utan penna_Fingertest
C0006.MP4,"(769, 485)","(988, 486)",center,Utan penna_Fingertest
C0006.MP4,"(770, 485)","(988, 486)",center,Utan penna_Fingertest
C0006.MP4,"(769, 485)","(987, 486)",center,Utan penna_Fingertest
C0006.MP4,"(768, 486)","(985, 487)",center,Utan penna_Fingertest
C0006.MP4,"(767, 485)","(984, 488)",center,Utan penna_Fingertest
C0006.MP4,"(766, 485)","(982, 488)",center,Utan penna_Fingertest
C0006.MP4,"(765, 485)","(982, 487)",center,Utan penna_Fingertest
C0006.MP4,"(765, 486)","(981, 488)",center,Utan penna_Fingertest
C0006.MP4,"(765, 485)","(981, 487)",center,Utan penna_Fingertest
C0006.MP4,"(765, 485)","(980, 487)",center,Utan penna_Fingertest
C0006.MP4,"(763, 485)","(979, 488)",center,Utan penna_Fingertest
C0006.MP4,"(763, 485)","(978, 487)",center,Utan penna_Fingertest
C0006.MP4,"(763, 486)","(977, 488)",center,Utan penna_Fingertest
C0006.MP4,"(762, 484)","(977, 488)",center,Utan penna_Fingertest
C0006.MP4,"(761, 485)","(976, 488)",center,Utan penna_Fingertest
C0006.MP4,"(761, 485)","(976, 488)",center,Utan penna_Fingertest
C0006.MP4,"(760, 485)","(975, 489)",center,Utan penna_Fingertest
C0006.MP4,"(760, 485)","(974, 488)",center,Utan penna_Fingertest
C0006.MP4,"(759, 486)","(974, 488)",center,Utan penna_Fingertest
C0006.MP4,"(756, 485)","(973, 488)",right,Utan penna_Fingertest
C0006.MP4,"(758, 486)","(971, 488)",center,Utan penna_Fingertest
C0006.MP4,"(757, 485)","(971, 488)",center,Utan penna_Fingertest
C0006.MP4,"(757, 485)","(970, 487)",right,Utan penna_Fingertest
C0006.MP4,"(756, 485)","(969, 488)",right,Utan penna_Fingertest
C0006.MP4,"(754, 485)","(968, 487)",right,Utan penna_Fingertest
C0006.MP4,"(754, 485)","(969, 488)",right,Utan penna_Fingertest
